100000
18221	18974	0.145299
18974	19727	0.355876
19727	20480	0.342082
20480	21233	0.6892
21233	21986	0.751793
21986	22739	0.689291
22739	23492	0.690023
23492	24245	0.181249
24245	24998	0.927763
24998	25751	0.425581
25751	26504	0.0263375
26504	27257	0.522904
27257	28010	0.892117
28010	28763	0.441816
28763	29516	0.618976
29516	30269	0.713523
30269	31022	0.736839
31022	31775	0.690939
31775	32528	0.42204
32528	33281	0.951933
33281	34034	0.182562
34034	34787	0.560411
34787	35540	0.125156
35540	36293	0.112827
36293	37046	0.273476
37046	37799	0.412336
37799	38552	0.658254
38552	39305	0.858486
39305	40058	0.167974
40058	40811	0.836512
40811	41564	0.557024
41564	42317	0.16599
42317	43070	0.681234
43070	43823	0.647603
43823	44576	0.0966521
44576	45329	0.552171
45329	46082	0.736045
46082	46835	0.157781
46835	47588	0.598956
47588	48341	0.776666
48341	49094	0.378033
49094	49847	0.755943
49847	50600	0.819727
50600	51353	0.305063
51353	52106	0.511795
52106	52859	0.324717
52859	53612	0.822352
53612	54365	0.312906
54365	55118	0.0135197
55118	55871	0.526902
55871	56624	0.244026
56624	57377	0.511948
57377	58130	0.377392
58130	58883	0.491897
58883	59636	0.361034
59636	60389	0.579974
60389	61142	0.55092
61142	61895	0.934202
61895	62648	0.858608
62648	63401	0.475448
63401	64154	0.116337
64154	64907	0.234382
64907	65660	0.712455
65660	66413	0.41792
66413	67166	0.473922
67166	67919	0.514664
67919	68672	0.0879849
68672	69425	0.816157
69425	70178	0.183233
70178	70931	0.239296
70931	71684	0.663045
71684	72437	0.924223
72437	73190	0.119114
73190	73943	0.372173
73943	74696	0.280831
74696	75449	0.507828
75449	76202	0.598224
76202	76955	0.621967
76955	77708	0.339335
77708	78461	0.301401
78461	79214	0.132603
79214	79967	0.806513
79967	80720	0.822993
80720	81473	0.537553
81473	82226	0.966491
82226	82979	0.86755
82979	83732	0.383526
83732	84485	0.329875
84485	85238	0.0523087
85238	85991	0.567248
85991	86744	0.375713
86744	87497	0.190832
87497	88250	0.622852
88250	89003	0.397351
89003	89756	0.254402
89756	90509	0.465346
90509	91262	0.0148625
91262	92015	0.732749
92015	92768	0.239204
92768	93521	0.961852
93521	94274	0.901334
94274	95027	0.760216
95027	95780	0.653035
95780	96533	0.561663
96533	97286	0.587725
97286	98039	0.213965
98039	98792	0.840632
98792	99545	0.0884732
99545	298	0.529527
298	1051	0.449019
1051	1804	0.0735191
1804	2557	0.21836
2557	3310	0.726127
3310	4063	0.883511
4063	4816	0.347545
4816	5569	0.712577
5569	6322	0.148289
6322	7075	0.341899
7075	7828	0.478988
7828	8581	0.75341
8581	9334	0.855129
9334	10087	0.329295
10087	10840	0.406171
10840	11593	0.66512
11593	12346	0.956298
12346	13099	0.768944
13099	13852	0.102054
13852	14605	0.800745
14605	15358	0.076754
15358	16111	0.233711
16111	16864	0.00460829
16864	17617	0.876247
17617	18370	0.479324
18370	19123	0.203223
19123	19876	0.370891
19876	20629	0.533036
20629	21382	0.501877
21382	22135	0.377331
22135	22888	0.461196
22888	23641	0.410535
23641	24394	0.465102
24394	25147	0.577593
25147	25900	0.959777
25900	26653	0.509354
26653	27406	0.707358
27406	28159	0.267953
28159	28912	0.537736
28912	29665	0.12711
29665	30418	0.902615
30418	31171	0.225776
31171	31924	0.965087
31924	32677	0.147679
32677	33430	0.317972
33430	34183	0.394452
34183	34936	0.677725
34936	35689	0.964904
35689	36442	0.166692
36442	37195	0.449019
37195	37948	0.205878
37948	38701	0.822748
38701	39454	0.713523
39454	40207	0.105686
40207	40960	0.369854
40960	41713	0.852535
41713	42466	0.287667
42466	43219	0.707236
43219	43972	0.649892
43972	44725	0.588549
44725	45478	0.860897
45478	46231	0.114383
46231	46984	0.636006
46984	47737	0.243751
47737	48490	0.345683
48490	49243	0.435682
49243	49996	0.96411
49996	50749	0.526109
50749	51502	0.270943
51502	52255	0.626118
52255	53008	0.644734
53008	53761	0.277505
53761	54514	0.990417
54514	55267	0.486221
55267	56020	0.190619
56020	56773	0.716056
56773	57526	0.0807215
57526	58279	0.0930509
58279	59032	0.449446
59032	59785	0.563066
59785	60538	0.0854213
60538	61291	0.19367
61291	62044	0.547533
62044	62797	0.836299
62797	63550	0.260384
63550	64303	0.593097
64303	65056	0.851741
65056	65809	0.590167
65809	66562	0.47795
66562	67315	0.0673849
67315	68068	0.354534
68068	68821	0.384716
68821	69574	0.945219
69574	70327	0.833644
70327	71080	0.38966
71080	71833	0.764183
71833	72586	0.893185
72586	73339	0.107517
73339	74092	0.0838038
74092	74845	0.526749
74845	75598	0.892727
75598	76351	0.78045
76351	77104	0.451003
77104	77857	0.0663472
77857	78610	0.953887
78610	79363	0.746483
79363	80116	0.535813
80116	80869	0.568163
80869	81622	0.0645466
81622	82375	0.911649
82375	83128	0.511551
83128	83881	0.338816
83881	84634	0.324961
84634	85387	0.415326
85387	86140	0.139958
86140	86893	0.0525834
86893	87646	0.333811
87646	88399	0.0965606
88399	89152	0.498367
89152	89905	0.194891
89905	90658	0.983032
90658	91411	0.73516
91411	92164	0.380596
92164	92917	0.484237
92917	93670	0.31666
93670	94423	0.0997345
94423	95176	0.278115
95176	95929	0.554094
95929	96682	0.610736
96682	97435	0.333598
97435	98188	0.347514
98188	98941	0.675558
98941	99694	0.329691
99694	447	0.709738
447	1200	0.270333
1200	1953	0.802454
1953	2706	0.11652
2706	3459	0.286142
3459	4212	0.411969
4212	4965	0.719871
4965	5718	0.471877
5718	6471	0.492996
6471	7224	0.185614
7224	7977	0.577532
7977	8730	0.279122
8730	9483	0.182501
9483	10236	0.0273751
10236	10989	0.589068
10989	11742	0.831507
11742	12495	0.172948
12495	13248	0.889126
13248	14001	0.178625
14001	14754	0.516984
14754	15507	0.818171
15507	16260	0.655049
16260	17013	0.356151
17013	17766	0.818232
17766	18519	0.633686
18519	19272	0.388531
19272	20025	0.602008
20025	20778	0.7828
20778	21531	0.510636
21531	22284	0.814997
22284	23037	0.0430921
23037	23790	0.620289
23790	24543	0.548997
24543	25296	0.94763
25296	26049	0.200903
26049	26802	0.583148
26802	27555	0.0409558
27555	28308	0.261757
28308	29061	0.0932951
29061	29814	0.786309
29814	30567	0.63628
30567	31320	0.324442
31320	32073	0.970855
32073	32826	0.12299
32826	33579	0.220099
33579	34332	0.285195
34332	35085	0.469375
35085	35838	0.932371
35838	36591	0.535386
36591	37344	0.134526
37344	38097	0.45967
38097	38850	0.575213
38850	39603	0.0803247
39603	40356	0.136143
40356	41109	0.375683
41109	41862	0.574206
41862	42615	0.312601
42615	43368	0.339274
43368	44121	0.302713
44121	44874	0.475021
44874	45627	0.69161
45627	46380	0.577319
46380	47133	0.606189
47133	47886	0.0840175
47886	48639	0.589496
48639	49392	0.859157
49392	50145	0.383099
50145	50898	0.239631
50898	51651	0.603015
51651	52404	0.559069
52404	53157	0.516831
53157	53910	0.772698
53910	54663	0.296731
54663	55416	0.312021
55416	56169	0.616688
56169	56922	0.81283
56922	57675	0.909238
57675	58428	0.0201117
58428	59181	0.623463
59181	59934	0.0966521
59934	60687	0.0532853
60687	61440	0.876492
61440	62193	0.362377
62193	62946	0.434309
62946	63699	0.941832
63699	64452	0.81341
64452	65205	0.824366
65205	65958	0.990112
65958	66711	0.170019
66711	67464	0.280007
67464	68217	0.457228
68217	68970	0.534349
68970	69723	0.585711
69723	70476	0.756828
70476	71229	0.247841
71229	71982	0.321757
71982	72735	0.278695
72735	73488	0.912351
73488	74241	0.876553
74241	74994	0.753319
74994	75747	0.220557
75747	76500	0.808985
76500	77253	0.725059
77253	78006	0.477248
78006	78759	0.586016
78759	79512	0.0636616
79512	80265	0.0191656
80265	81018	0.0861843
81018	81771	0.28721
81771	82524	0.370067
82524	83277	0.887539
83277	84030	0.0658284
84030	84783	0.752281
84783	85536	0.288095
85536	86289	0.617542
86289	87042	0.152135
87042	87795	0.479049
87795	88548	0.707572
88548	89301	0.889889
89301	90054	0.752678
90054	90807	0.395581
90807	91560	0.89169
91560	92313	0.272805
92313	93066	0.588946
93066	93819	0.558458
93819	94572	0.507035
94572	95325	0.757408
95325	96078	0.215552
96078	96831	0.220405
96831	97584	0.545915
97584	98337	0.615131
98337	99090	0.572588
99090	99843	0.798151
99843	596	0.547899
596	1349	0.358867
1349	2102	0.227332
2102	2855	0.771874
2855	3608	0.0259102
3608	4361	0.0887173
4361	5114	0.461898
5114	5867	0.0476394
5867	6620	0.504257
6620	7373	0.00396741
7373	8126	0.862636
8126	8879	0.814264
8879	9632	0.0736717
9632	10385	0.362072
10385	11138	0.567827
11138	11891	0.424696
11891	12644	0.870632
12644	13397	0.66625
13397	14150	0.82992
14150	14903	0.335246
14903	15656	0.386425
15656	16409	0.362987
16409	17162	0.0482192
17162	17915	0.631581
17915	18668	0.0127567
18668	19421	0.830439
19421	20174	0.92877
20174	20927	0.174627
20927	21680	0.729881
21680	22433	0.938963
22433	23186	0.927274
23186	23939	0.896603
23939	24692	0.343425
24692	25445	0.965392
25445	26198	0.631611
26198	26951	0.278359
26951	27704	0.176489
27704	28457	0.142003
28457	29210	0.239937
29210	29963	0.540452
29963	30716	0.623096
30716	31469	0.62154
31469	32222	0.790918
32222	32975	0.577319
32975	33728	0.468825
33728	34481	0.139195
34481	35234	0.301706
35234	35987	0.167669
35987	36740	0.385846
36740	37493	0.153722
37493	38246	0.471145
38246	38999	0.491195
38999	39752	0.507645
39752	40505	0.747581
40505	41258	0.102878
41258	42011	0.483047
42011	42764	0.490127
42764	43517	0.0686972
43517	44270	0.905972
44270	45023	0.0576189
45023	45776	0.965453
45776	46529	0.594287
46529	47282	0.828303
47282	48035	0.732902
48035	48788	0.794488
48788	49541	0.997955
49541	50294	0.579943
50294	51047	0.685903
51047	51800	0.0245064
51800	52553	0.901914
52553	53306	0.501694
53306	54059	0.771661
54059	54812	0.958312
54812	55565	0.295083
55565	56318	0.435926
56318	57071	0.535874
57071	57824	0.240394
57824	58577	0.898434
58577	59330	0.755425
59330	60083	0.753166
60083	60836	0.367748
60836	61589	0.258766
61589	62342	0.206854
62342	63095	0.521928
63095	63848	0.530015
63848	64601	0.852565
64601	65354	0.724845
65354	66107	0.447066
66107	66860	0.186407
66860	67613	0.980346
67613	68366	0.872951
68366	69119	0.941923
69119	69872	0.285043
69872	70625	0.733787
70625	71378	0.0679037
71378	72131	0.180364
72131	72884	0.531144
72884	73637	0.816187
73637	74390	0.243477
74390	75143	0.73101
75143	75896	0.610218
75896	76649	0.497543
76649	77402	0.109653
77402	78155	0.403638
78155	78908	0.77279
78908	79661	0.485824
79661	80414	0.664144
80414	81167	0.340526
81167	81920	0.686483
81920	82673	0.995422
82673	83426	0.11182
83426	84179	0.882534
84179	84932	0.962066
84932	85685	0.794214
85685	86438	0.848842
86438	87191	0.242073
87191	87944	0.259407
87944	88697	0.510239
88697	89450	0.667287
89450	90203	0.514176
90203	90956	0.380169
90956	91709	0.979553
91709	92462	0.836818
92462	93215	0.0562151
93215	93968	0.252449
93968	94721	0.916257
94721	95474	0.219611
95474	96227	0.768578
96227	96980	0.21482
96980	97733	0.685995
97733	98486	0.0746178
98486	99239	0.306467
99239	99992	0.505142
99992	745	0.46437
745	1498	0.707663
1498	2251	0.755028
2251	3004	0.360759
3004	3757	0.561174
3757	4510	0.623249
4510	5263	0.798242
5263	6016	0.636433
6016	6769	0.192145
6769	7522	0.335002
7522	8275	0.913511
8275	9028	0.345775
9028	9781	0.478927
9781	10534	0.490066
10534	11287	0.622639
11287	12040	0.033021
12040	12793	0.959105
12793	13546	0.464583
13546	14299	0.331034
14299	15052	0.381237
15052	15805	0.386944
15805	16558	0.0858791
16558	17311	0.785577
17311	18064	0.962615
18064	18817	0.106784
18817	19570	0.638142
19570	20323	0.683279
20323	21076	0.538133
21076	21829	0.779473
21829	22582	0.807031
22582	23335	0.461409
23335	24088	0.812067
24088	24841	0.74398
24841	25594	0.720725
25594	26347	0.800653
26347	27100	0.0476699
27100	27853	0.794855
27853	28606	0.742241
28606	29359	0.872066
29359	30112	0.45085
30112	30865	0.656819
30865	31618	0.170354
31618	32371	0.859951
32371	33124	0.727165
33124	33877	0.938261
33877	34630	0.504868
34630	35383	0.790796
35383	36136	0.719291
36136	36889	0.843959
36889	37642	0.432478
37642	38395	0.200659
38395	39148	0.530656
39148	39901	0.429365
39901	40654	0.189795
40654	41407	0.671224
41407	42160	0.0417188
42160	42913	0.676748
42913	43666	0.459456
43666	44419	0.766503
44419	45172	0.224952
45172	45925	0.174993
45925	46678	0.45555
46678	47431	0.401135
47431	48184	0.165014
48184	48937	0.684347
48937	49690	0.355144
49690	50443	0.171575
50443	51196	0.190191
51196	51949	0.366741
51949	52702	0.731254
52702	53455	0.681417
53455	54208	0.0215461
54208	54961	0.963927
54961	55714	0.144444
55714	56467	0.392041
56467	57220	0.345714
57220	57973	0.703635
57973	58726	0.548692
58726	59479	0.0299692
59479	60232	0.717795
60232	60985	0.215827
60985	61738	0.667837
61738	62491	0.0822779
62491	63244	0.200751
63244	63997	0.239814
63997	64750	0.999329
64750	65503	0.410688
65503	66256	0.647328
66256	67009	0.403668
67009	67762	0.600818
67762	68515	0.516587
68515	69268	0.030427
69268	70021	0.857204
70021	70774	0.316355
70774	71527	0.487228
71527	72280	0.729301
72280	73033	0.0395215
73033	73786	0.598498
73786	74539	0.155217
74539	75292	0.176275
75292	76045	0.363048
76045	76798	0.581805
76798	77551	0.501938
77551	78304	0.771691
78304	79057	0.0941191
79057	79810	0.565203
79810	80563	0.836207
80563	81316	0.472182
81316	82069	0.212806
82069	82822	0.558336
82822	83575	0.779931
83575	84328	0.959471
84328	85081	0.531968
85081	85834	0.0488601
85834	86587	0.591388
86587	87340	0.795129
87340	88093	0.857631
88093	88846	0.646565
88846	89599	0.857753
89599	90352	0.468062
90352	91105	0.471419
91105	91858	0.760704
91858	92611	0.0880154
92611	93364	0.740928
93364	94117	0.71691
94117	94870	0.966887
94870	95623	0.237465
95623	96376	0.201422
96376	97129	0.970031
97129	97882	0.21955
97882	98635	0.695181
98635	99388	0.425092
99388	141	0.776238
141	894	0.566546
894	1647	0.765526
1647	2400	0.655538
2400	3153	0.434462
3153	3906	0.521653
3906	4659	0.175115
4659	5412	0.408582
5412	6165	0.809839
6165	6918	0.751854
6918	7671	0.636525
7671	8424	0.906522
8424	9177	0.655934
9177	9930	0.234993
9930	10683	0.999664
10683	11436	0.748527
11436	12189	0.228309
12189	12942	0.544847
12942	13695	0.0223701
13695	14448	0.72393
14448	15201	0.470107
15201	15954	0.418836
15954	16707	0.291635
16707	17460	0.174047
17460	18213	0.551256
18213	18966	0.265664
18966	19719	0.325968
19719	20472	0.809198
20472	21225	0.0423902
21225	21978	0.768395
21978	22731	0.391278
22731	23484	0.387097
23484	24237	0.504929
24237	24990	0.239479
24990	25743	0.0602435
25743	26496	0.158727
26496	27249	0.7781
27249	28002	0.884243
28002	28755	0.0476699
28755	29508	0.488144
29508	30261	0.744896
30261	31014	0.628437
31014	31767	0.352031
31767	32520	0.552263
32520	33273	0.857479
33273	34026	0.66686
34026	34779	0.235084
34779	35532	0.527055
35532	36285	0.203711
36285	37038	0.388714
37038	37791	0.0708335
37791	38544	0.166143
38544	39297	0.396039
39297	40050	0.836238
40050	40803	0.59444
40803	41556	0.178686
41556	42309	0.0636311
42309	43062	0.352702
43062	43815	0.583087
43815	44568	0.311655
44568	45321	0.229591
45321	46074	0.576312
46074	46827	0.499649
46827	47580	0.543962
47580	48333	0.354076
48333	49086	0.435804
49086	49839	0.130589
49839	50592	0.298105
50592	51345	0.324473
51345	52098	0.304514
52098	52851	0.749077
52851	53604	0.0753807
53604	54357	0.174474
54357	55110	0.968657
55110	55863	0.834864
55863	56616	0.421461
56616	57369	0.812647
57369	58122	0.566424
58122	58875	0.881985
58875	59628	0.62801
59628	60381	0.541917
60381	61134	0.154057
61134	61887	0.325694
61887	62640	0.0772118
62640	63393	0.651845
63393	64146	0.0550859
64146	64899	0.119755
64899	65652	0.634999
65652	66405	0.863674
66405	67158	0.649068
67158	67911	0.995331
67911	68664	0.999054
68664	69417	0.910794
69417	70170	0.755821
70170	70923	0.932615
70923	71676	0.408643
71676	72429	0.0348827
72429	73182	0.27195
73182	73935	0.877132
73935	74688	0.621784
74688	75441	0.679373
75441	76194	0.215369
76194	76947	0.230689
76947	77700	0.566088
77700	78453	0.161382
78453	79206	0.834284
79206	79959	0.149693
79959	80712	0.569964
80712	81465	0.603687
81465	82218	0.936857
82218	82971	0.18067
82971	83724	0.579943
83724	84477	0.907224
84477	85230	0.0979339
85230	85983	0.265633
85983	86736	0.270821
86736	87489	0.0462661
87489	88242	0.898984
88242	88995	0.647114
88995	89748	0.454299
89748	90501	0.467177
90501	91254	0.857204
91254	92007	0.705496
92007	92760	0.692923
92760	93513	0.871334
93513	94266	0.20072
94266	95019	0.258797
95019	95772	0.525346
95772	96525	0.164739
96525	97278	0.145604
97278	98031	0.356731
98031	98784	0.209082
98784	99537	0.854701
99537	290	0.830927
290	1043	0.100223
1043	1796	0.387188
1796	2549	0.674581
2549	3302	0.568316
3302	4055	0.517502
4055	4808	0.584918
4808	5561	0.719138
5561	6314	0.562548
6314	7067	0.028016
7067	7820	0.942747
7820	8573	0.870113
8573	9326	0.75869
9326	10079	0.525712
10079	10832	0.0919523
10832	11585	0.794519
11585	12338	0.972533
12338	13091	0.612293
13091	13844	0.579272
13844	14597	0.296335
14597	15350	0.960692
15350	16103	0.0127262
16103	16856	0.746086
16856	17609	0.302866
17609	18362	0.586138
18362	19115	0.703055
19115	19868	0.469466
19868	20621	0.267403
20621	21374	0.735801
21374	22127	0.782586
22127	22880	0.670614
22880	23633	0.268654
23633	24386	0.146489
24386	25139	0.621601
25139	25892	0.997009
25892	26645	0.589282
26645	27398	0.795007
27398	28151	0.3155
28151	28904	0.584765
28904	29657	0.0537736
29657	30410	0.00918607
30410	31163	0.976989
31163	31916	0.307382
31916	32669	0.907468
32669	33422	0.95587
33422	34175	0.897153
34175	34928	0.416852
34928	35681	0.517869
35681	36434	0.661794
36434	37187	0.107334
37187	37940	0.983795
37940	38693	0.679464
38693	39446	0.224464
39446	40199	0.372326
40199	40952	0.0425123
40952	41705	0.803369
41705	42458	0.368267
42458	43211	0.146458
43211	43964	0.847743
43964	44717	0.772729
44717	45470	0.00265511
45470	46223	0.524003
46223	46976	0.148198
46976	47729	0.74575
47729	48482	0.938749
48482	49235	0.714927
49235	49988	0.884976
49988	50741	0.687033
50741	51494	0.419904
51494	52247	0.0770898
52247	53000	0.219153
53000	53753	0.908628
53753	54506	0.623737
54506	55259	0.236702
55259	56012	0.296213
56012	56765	0.402295
56765	57518	0.790307
57518	58271	0.327494
58271	59024	0.652943
59024	59777	0.243873
59777	60530	0.133946
60530	61283	0.880581
61283	62036	0.672933
62036	62789	0.851253
62789	63542	0.194678
63542	64295	0.395886
64295	65048	0.997589
65048	65801	0.376904
65801	66554	0.784753
66554	67307	0.126408
67307	68060	0.298044
68060	68813	0.0169073
68813	69566	0.187689
69566	70319	0.106693
70319	71072	0.314951
71072	71825	0.516678
71825	72578	0.765496
72578	73331	0.956664
73331	74084	0.571886
74084	74837	0.655538
74837	75590	0.62978
75590	76343	0.492019
76343	77096	0.668996
77096	77849	0.990966
77849	78602	0.534318
78602	79355	0.67275
79355	80108	0.562822
80108	80861	0.643971
80861	81614	0.644093
81614	82367	0.920499
82367	83120	0.738945
83120	83873	0.406446
83873	84626	0.337565
84626	85379	0.336497
85379	86132	0.683096
86132	86885	0.952483
86885	87638	0.698721
87638	88391	0.851192
88391	89144	0.557726
89144	89897	0.433912
89897	90650	0.854305
90650	91403	0.836482
91403	92156	0.489639
92156	92909	0.242409
92909	93662	0.813593
93662	94415	0.2125
94415	95168	0.375225
95168	95921	0.21839
95921	96674	0.96588
96674	97427	0.579455
97427	98180	0.60976
98180	98933	0.0887783
98933	99686	0.892636
99686	439	0.406201
439	1192	0.646413
1192	1945	0.414319
1945	2698	0.65038
2698	3451	0.806818
3451	4204	0.792016
4204	4957	0.827967
4957	5710	0.180548
5710	6463	0.936155
6463	7216	0.144841
7216	7969	0.845637
7969	8722	0.00231941
8722	9475	0.535905
9475	10228	0.0819422
10228	10981	0.0303049
10981	11734	0.84521
11734	12487	0.662282
12487	13240	0.200781
13240	13993	0.79107
13993	14746	0.377026
14746	15499	0.126499
15499	16252	0.122898
16252	17005	0.597919
17005	17758	0.684317
17758	18511	0.679586
18511	19264	0.0645772
19264	20017	0.894162
20017	20770	0.660237
20770	21523	0.472243
21523	22276	0.581805
22276	23029	0.487075
23029	23782	0.957732
23782	24535	0.821863
24535	25288	0.394879
25288	26041	0.698477
26041	26794	0.662587
26794	27547	0.816889
27547	28300	0.69982
28300	29053	0.0561541
29053	29806	0.344279
29806	30559	0.790735
30559	31312	0.871914
31312	32065	0.807794
32065	32818	0.63921
32818	33571	0.195837
33571	34324	0.968322
34324	35077	0.0381176
35077	35830	0.0239875
35830	36583	0.909574
36583	37336	0.93582
37336	38089	0.671224
38089	38842	0.934233
38842	39595	0.50267
39595	40348	0.929594
40348	41101	0.138279
41101	41854	0.885037
41854	42607	0.502304
42607	43360	0.649922
43360	44113	0.993347
44113	44866	0.750206
44866	45619	0.180181
45619	46372	0.102512
46372	47125	0.256813
47125	47878	0.855556
47878	48631	0.897397
48631	49384	0.688986
49384	50137	0.769433
50137	50890	0.0428785
50890	51643	0.537187
51643	52396	0.0335704
52396	53149	0.336558
53149	53902	0.361095
53902	54655	0.0567339
54655	55408	0.452528
55408	56161	0.945494
56161	56914	0.540483
56914	57667	0.689657
57667	58420	0.472365
58420	59173	0.835566
59173	59926	0.906339
59926	60679	0.829585
60679	61432	0.303018
61432	62185	0.703543
62185	62938	0.888424
62938	63691	0.127232
63691	64444	0.672567
64444	65197	0.824793
65197	65950	0.78222
65950	66703	0.831324
66703	67456	0.929319
67456	68209	0.371715
68209	68962	0.918668
68962	69715	0.904691
69715	70468	0.817713
70468	71221	0.710868
71221	71974	0.897977
71974	72727	0.947569
72727	73480	0.834712
73480	74233	0.959471
74233	74986	0.0444044
74986	75739	0.458174
75739	76492	0.571856
76492	77245	0.583514
77245	77998	0.73809
77998	78751	0.462966
78751	79504	0.950499
79504	80257	0.317545
80257	81010	0.779626
81010	81763	0.0467544
81763	82516	0.755455
82516	83269	0.188421
83269	84022	0.444563
84022	84775	0.815119
84775	85528	0.374004
85528	86281	0.92346
86281	87034	0.383404
87034	87787	0.818873
87787	88540	0.146062
88540	89293	0.524827
89293	90046	0.0235603
90046	90799	0.973479
90799	91552	0.232063
91552	92305	0.291269
92305	93058	0.629658
93058	93811	0.503403
93811	94564	0.40434
94564	95317	0.0680868
95317	96070	0.677908
96070	96823	0.443251
96823	97576	0.669149
97576	98329	0.00711081
98329	99082	0.701621
99082	99835	0.726615
99835	588	0.124454
588	1341	0.617542
1341	2094	0.263588
2094	2847	0.894375
2847	3600	0.960723
3600	4353	0.389111
4353	5106	0.211341
5106	5859	0.953093
5859	6612	0.0101627
6612	7365	0.768883
7365	8118	0.872311
8118	8871	0.415265
8871	9624	0.751518
9624	10377	0.772576
10377	11130	0.344249
11130	11883	0.0523392
11883	12636	0.175542
12636	13389	0.0120243
13389	14142	0.538102
14142	14895	0.391919
14895	15648	0.418806
15648	16401	0.420179
16401	17154	0.128605
17154	17907	0.49028
17907	18660	0.570666
18660	19413	0.453841
19413	20166	0.0696432
20166	20919	0.0116886
20919	21672	0.560717
21672	22425	0.0571612
22425	23178	0.830195
23178	23931	0.145451
23931	24684	0.532456
24684	25437	0.165441
25437	26190	0.00714133
26190	26943	0.392224
26943	27696	0.609455
27696	28449	0.0314341
28449	29202	0.471664
29202	29955	0.750603
29955	30708	0.460463
30708	31461	0.155248
31461	32214	0.704459
32214	32967	0.335368
32967	33720	0.569597
33720	34473	0.0987884
34473	35226	0.477248
35226	35979	0.958892
35979	36732	0.617664
36732	37485	0.96643
37485	38238	0.535936
38238	38991	0.706076
38991	39744	0.881405
39744	40497	0.832911
40497	41250	0.442091
41250	42003	0.0354625
42003	42756	0.0561846
42756	43509	0.899564
43509	44262	0.228736
44262	45015	0.436354
45015	45768	0.409101
45768	46521	0.660634
46521	47274	0.0270089
47274	48027	0.173956
48027	48780	0.668172
48780	49533	0.860347
49533	50286	0.319651
50286	51039	0.154057
